,Unnamed: 0,id,date,text,favorites,retweets,reply_count,quote_count,sentiment_polarity,follower_count
0,0,8.15e+17,12/29/2016,"b""The remarkable Thomas Sowell's final column: https://t.co/sGHQZmMz80""",248,100,,,0.375,903291
1,1,8.13e+17,12/26/2016,"b'Merry Christmas and Happy Hanukkah to all, especially those in the Armed Forces protecting our nation and their families. We pray for you.'",2031,283,,,0.4,899626
2,2,8.11e+17,12/20/2016,b'My take on why Scott Pruitt is ready to turn around the EPA. https://t.co/lxPkb4jle4',212,104,,,0.2,892975
3,3,8.11e+17,12/20/2016,"b'The Company Founder\xe2\x80\x99s Special Sauce...an owners mindset, sense of urgency and front line obsession. https://t.co/mmjdz58AU8'",120,36,,,0.35714285714285715,892975
4,4,8.1e+17,12/16/2016,"b'All of the finalists were great candidates. I applaud Rick Scott for appointing Alan Lawson, who will be an excellent Supreme Court justice.'",233,36,,,0.9,887427
5,5,8.09e+17,12/15/2016,b'The massive tragedy in Aleppo only escalates as America continues our withdrawal. Just devastating. https://t.co/eLVp8TWyCq',251,136,,,-0.3333333333333333,885974
6,6,8.09e+17,12/14/2016,"b'Congratulations to my friend @GovernorPerry! Through his leadership and experience, he will make an excellent Secretary of Energy.'",669,124,,,1.0,885271
7,7,8.09e+17,12/14/2016,b'Rex Tillerson is a good man and accomplished leader who will serve our country well as Secretary of State.',1780,579,,,0.45,885271
8,8,8.08e+17,12/10/2016,b'The Spoils of the Republican State Conquest This is an under reported story. The action will move to the States. https://t.co/XiDgzRNEOb',224,108,,,0.1,879681
9,9,8.07e+17,12/9/2016,"b""Important Florida read from @alevine014: Florida's economic future depends on a new education goal: https://t.co/zUilcdTMIM""",59,21,,,0.11212121212121212,877910
10,10,8.07e+17,12/9/2016,"b""Check out the National Council on Teacher Quality's new analysis of teacher prep programs. Congrats to @purduemitch\xe2\x80\xa6 https://t.co/3OMHPleX1A""",105,25,,,0.13636363636363635,877910
11,11,8.07e+17,12/8/2016,b'Another good pick: @AndyPuzder is a strong conservative leader and successful businessman who will do a phenomenal job as Labor Secretary.',473,130,,,0.5958333333333333,875498
12,12,8.07e+17,12/8/2016,"b'God bless this great American hero. Godspeed, John Glenn. https://t.co/u4sfG6w1qU'",484,119,,,0.4,875498
13,13,8.07e+17,12/8/2016,"b""On the 75th anniversary of the Pearl Harbor attack, I hope you check out @GeorgeHWBush's speech from 25 years ago.  https://t.co/DZ88Zjql4A""",452,123,,,0.0,875498
14,14,8.07e+17,12/7/2016,"b""Can't imagine a better pick than my friend @AGScottPruitt to reform an out-of-control EPA. He'll bring common sense\xe2\x80\xa6 https://t.co/qrgpo3bkt9""",830,276,,,0.1,872981
15,15,8.07e+17,12/7/2016,b'General Kelly is a great choice to lead the Department of Homeland Security. https://t.co/mBgK6eQVpN',539,172,,,0.8,872981
16,16,8.06e+17,12/6/2016,b'Honored to meet @angeladuckw at #EIE16. Learn how her groundbreaking research is revolutionizing education: https://t.co/l738JFVhp5.',95,19,,,0.0,866550
17,17,8.06e+17,12/5/2016,"b'USA Today: George H.W. Bush: 75 years after Pearl Harbor, strength renewed: https://t.co/yArm4GhaHW'",275,92,,,0.0,863553
18,18,8.06e+17,12/5/2016,b'A Trump SWAT Team for Regulation ....a great idea! https://t.co/i2cPkEqLt5',159,58,,,0.8,863553
19,19,8.06e+17,12/5/2016,b'It was exciting to feature @khanacademy &amp; @CollegeBoard at #EIE16. Partnership gives all students chance at success: https://t.co/iTU8EeDDdN',141,32,,,0.3,863553
20,20,8.05e+17,12/3/2016,"b'A heartwrenching, but beautiful reminder that we live in the greatest country on earth. https://t.co/hNPH7NQTIK'",461,117,,,0.6621212121212121,857824
21,21,8.05e+17,12/3/2016,b'A big thanks to the @ExcelinEd team for a successful #EIE16! Inspiring to see 1100 ed reformers convene to transfor\xe2\x80\xa6 https://t.co/WDpKgfNxmn',283,48,,,0.3625,857824
22,22,8.04e+17,12/1/2016,"b'RT @ExcelinEd: Opening Keynote from Gov. @JebBush to 1,000+ education leaders from 49 states and 4 countries. https://t.co/ir6QOmqnFR'",0,30,,,0.0,852144
23,23,8.04e+17,12/1/2016,b'The Foundation for Excellence in Education is excited to kick off our 9th annual National Summit on Education Refor\xe2\x80\xa6 https://t.co/o6i1IwGNDb',170,55,,,0.375,852144
24,24,8.04e+17,12/1/2016,b'Great to have so many MVP students from the @DCISchool here at #EIE16 @ExcelinEd https://t.co/CjmmLu7cO9',136,24,,,0.5,852144
25,25,8.04e+17,11/30/2016,b'Good piece on the potential for bold education reform under the new administration. https://t.co/6GOUXdQ0dF',181,59,,,0.15656565656565655,849469
26,26,8.04e+17,11/30/2016,"b'On this #GivingTuesday, help us transform the quality of education in America by supporting @ExcelinEd. #edreform'",133,28,,,0.25,849469
27,27,8.04e+17,11/29/2016,"b""Please keep the Florida Coalition Against Domestic Violence in mind on this #GivingTuesday. It's a great organizati\xe2\x80\xa6 https://t.co/bv1K6WdZKf""",207,59,,,0.4,843161
28,28,8.04e+17,11/29/2016,b'An important cause to remember on this #GivingTuesday. Visit https://t.co/pu5X4pPp7V for more info. https://t.co/CgccGiERgt',131,53,,,0.45,843161
29,29,8.03e+17,11/28/2016,b'RT @ExcelinEd: Will we see you at #EIE16 on Thursday? https://t.co/49ws17N95M',0,4,,,0.0,840147
30,30,8.03e+17,11/27/2016,"b'RT @greggutfeld: the worst thing you could be in Cuba, is a Cuban. the best thing to be is a American, naive celebrity tourist.'",0,657,,,-0.075,837160
31,31,8.03e+17,11/26/2016,b'Failing to mention that millions have suffered because of Fidel Castro is a tragedy. https://t.co/SbhImMuqa5',1716,701,,,0.0,834073
32,32,8.03e+17,11/26/2016,b'Fidel Castro\xe2\x80\x99s passing marks a symbolic end to more than a half-century of tyranny and oppression. Viva Cuba libre! https://t.co/mlU8vXCf5A',1087,422,,,0.5,834073
33,33,8.02e+17,11/25/2016,b'My take on where Republicans go from here. https://t.co/CgFcSYfcn5',429,203,,,0.0,831397
34,34,8.02e+17,11/24/2016,"b'Thankful for the men and women serving our nation and keeping us safe, especially those who are away from their fam\xe2\x80\xa6 https://t.co/dLGqRa3sJh'",1526,307,,,0.25,828496
35,35,8.01e+17,11/23/2016,b'Betsy DeVos is an outstanding pick for Secretary of Education. I look forward to her bold leadership at the USDOE.\nhttps://t.co/PioGyTQe4t',1668,652,,,0.4166666666666666,825480
36,36,8.01e+17,11/22/2016,b'This is the right thing to do. President Obama should heed this request. https://t.co/0Wi07aHx1M',332,94,,,0.2857142857142857,823055
37,37,8.01e+17,11/22/2016,b'@RosLehtinen @EduardoJPadron @MDCollege @BarackObama GREAT choice!!!',18,4,,,0.8,823055
38,38,8.01e+17,11/22/2016,b'Great pick by the President-elect. Mauricio Claver-Carone is one of the strongest advocates for a free Cuba. https://t.co/P9sgzaREvu',568,213,,,0.4,823055
39,39,8e+17,11/19/2016,b'President-elect Trump made a great choice in asking Mike Pompeo to lead the CIA. https://t.co/q4G3ItZYiL',2046,683,,,0.8,818354
40,40,7.99e+17,11/17/2016,b'Good piece by Mauricio Claver-Carone in the @MiamiHerald: Obama\xe2\x80\x99s Cuba Policy Makes Bad Situation Worse https://t.co/7mO2tD4ESz',133,84,,,-0.5499999999999999,815299
41,41,7.99e+17,11/16/2016,"b""I hope you join me for @ExcelinEd's 2016 National Summit on #EdReform. Here's a preview: https://t.co/bwqFBMDTEM https://t.co/wFFB1FZ6xl""",98,36,,,0.0,813987
42,42,7.99e+17,11/15/2016,"b""Fascinating profile from @reason: Meet Johannesburg's New Libertarian Mayor: https://t.co/FoFsBU6Yr9""",174,71,,,0.13636363636363635,812544
43,43,7.99e+17,11/15/2016,b'Justice O\xe2\x80\x99Connor deserves great credit for her work. Never has restoring civics education been so important. https://t.co/uoSOWubM7Z',388,143,,,0.6000000000000001,812544
44,44,7.99e+17,11/15/2016,b'Great news for Congress and our country. https://t.co/7bJ3G9QHka',625,132,,,0.0,812544
45,45,7.97e+17,11/11/2016,"b'Our nation is grateful for the service and sacrifice of our veterans, active duty troops and their families, today\xe2\x80\xa6 https://t.co/7emtPpbzIE'",896,161,,,-0.13333333333333333,804294
46,46,7.97e+17,11/10/2016,b'Semper fi! #HappyBirthdayMarines https://t.co/hWdcC7qo2c',239,52,,,0.0,802029
47,47,7.96e+17,11/9/2016,b'Last night was a great night for the @The_RGA. Congratulations to all the new Republican governors! https://t.co/r04pzt894y',545,151,,,0.4681818181818182,798785
48,48,7.96e+17,11/9/2016,"b'Congratulations on your victory @realDonaldTrump. As our President, Columba and I will pray for you in the days and months to come.'",9902,2821,,,0.0,798785
49,49,7.96e+17,11/9/2016,"b'What a great win for Wisconsin and our country. Congratulations, @RonJohnsonWI! https://t.co/c0NN82OMrU'",528,109,,,0.8,798785
50,50,7.96e+17,11/9/2016,"b'Proud of my friend, @carloslcurbelo. Well deserved win for a great Florida leader and congressman. We need more like him in Washington.'",676,147,,,0.7000000000000001,798785
51,51,7.96e+17,11/9/2016,"b'Congratulations on the great victory, @marcorubio! Florida is critical to keeping the Senate.'",3342,967,,,0.4,798785
52,52,7.96e+17,11/8/2016,b'Vote #Yeson2MA! Best of luck with your #edreform agenda @MassGovernor! https://t.co/3HlYb2y8cQ',110,33,,,1.0,793772
53,53,7.95e+17,11/4/2016,"b'Thanks for sharing your powerful story, Jackie. Ellen sounds amazing. Next time you see her, tell her I said so. https://t.co/ejuwjEhBmv'",306,60,,,0.30000000000000004,791582
54,54,7.95e+17,11/4/2016,b'I have a confession to make. #gigem https://t.co/ceT27G7XB6',433,191,,,0.0,791582
55,55,7.94e+17,11/2/2016,b'The fact that this brutal dictator remains in power is an unfortunate consequence of our failure to lead abroad. https://t.co/Mqk5K5Zoj9',487,146,,,-0.5638888888888889,789849
56,56,7.94e+17,11/1/2016,"b""Michael Mukasey's sobering account on the state of Hillary Clinton's email scandal and role of Obama White House: https://t.co/A8TpNQtHRP""",225,183,,,0.0,789072
57,57,7.93e+17,10/31/2016,"b""Join us next month for @ExcelinEd's 2106 National Summit on Education Reform: https://t.co/wFFB1FHvFN #EIE16""",69,16,,,0.0,788241
58,58,7.93e+17,10/31/2016,b'WSJ: The American left tries to stigmatize Muslim reformers: https://t.co/yKb00wyjfE',120,96,,,-0.03333333333333333,788241
59,59,7.91e+17,10/24/2016,"b""Mark Helprin raises important questions about President Obama's failed foreign policy strategy when it comes to Ira\xe2\x80\xa6 https://t.co/EqOMmoafJ5""",238,104,,,-0.075,782359
60,60,7.91e+17,10/24/2016,b'Holding veterans responsible for gross mismanagement by California officials is detestable. https://t.co/Mib2Yakw8r',529,230,,,0.1,782359
61,61,7.89e+17,10/20/2016,"b'Good reminders. Thanks, Canada. https://t.co/IxHXsnOF59'",694,345,,,0.2,777310
62,62,7.89e+17,10/20/2016,b'Great to have @PRyan in Miami to support our friend and great Florida leader @carloslcurbelo! https://t.co/fSw25lf6xl',623,124,,,0.8,777310
63,63,7.88e+17,10/18/2016,b'RT @NavyOutreach: @USNavy Sailors from @CVN77_GHWB and USS Houston had the honor to meet with @GeorgeHWBush and Barbara Bush during Houston\xe2\x80\xa6',0,72,,,0.0,773647
64,64,7.88e+17,10/16/2016,"b""RT @ExcelinEd: Today's #NAACP vote sends a harmful message to the nation's nearly 3 million charter school students. https://t.co/y0YuOch6mf""",0,29,,,0.1,770821
65,65,7.87e+17,10/15/2016,b'Robby George is right. The anti-Catholic bigotry - and bigotry generally against people of faith - displayed by Tea\xe2\x80\xa6 https://t.co/HsAuTqQTCv',1130,697,,,0.16785714285714287,769692
66,66,7.87e+17,10/14/2016,b'Many thanks to the PEPG and @Paul_E_Peterson for opportunity to teach at @Harvard this fall. The students and facul\xe2\x80\xa6 https://t.co/r0t8n7XP51',534,65,,,0.2,769282
67,67,7.87e+17,10/13/2016,b'RT @ChoiceMediaTV: LIVE: Watch the @hgse #Askwith Forum with @JebBush on #EdPolicy https://t.co/LP3ozIzYpf @ExcelinEd',0,11,,,0.13636363636363635,768183
68,68,7.86e+17,10/11/2016,"b'So proud of @ColumbaBush &amp; FL Coalition Against Dom Violence. This weekend, we raised more than $400k to empower wo\xe2\x80\xa6 https://t.co/4yw24r2F4I'",1266,216,,,0.65,764615
69,69,7.86e+17,10/10/2016,b'Important piece by George Will on the repercussions of our withdrawal from the world. https://t.co/PTcc8muWFZ',324,116,,,0.0,763223
70,70,7.85e+17,10/7/2016,"b""As the grandfather of two precious girls, I find that no apology can excuse away Donald Trump's reprehensible comments degrading women.""",139801,57796,,,0.225,754173
71,71,7.84e+17,10/6/2016,b'Thanks and congrats to @onetoughnerd and the Michigan Legislature for passing landmark literacy reform. https://t.co/t6cQpBlxqN #edreform',133,44,,,0.0,752989
72,72,7.84e+17,10/6/2016,"b""Prayers for and thanks to Florida's first responders and first responders across the nation. #Matthew https://t.co/qWt3paJzAB""",1503,472,,,0.2333333333333333,752989
73,73,7.84e+17,10/6/2016,b'I encourage both presidential campaigns to be sensitive to all affected by Hurricane #Matthew in the coming days. https://t.co/bmM99VlUqm',832,212,,,0.1,752989
74,74,7.84e+17,10/5/2016,b'Good piece from @SenJohnMcCain. https://t.co/sZMhXYKeH2',168,60,,,0.0,751810
75,75,7.83e+17,10/5/2016,"b'Florida friends, Hurricane #Matthew is serious. Get a plan, heed warnings from officials and follow @NHC_Atlantic and @FLSERT for updates.'",399,173,,,-0.3333333333333333,751810
76,76,7.83e+17,10/4/2016,"b'Proud to support @ALOpportunitySF, which is giving thousands of Alabama families access to a quality education. https://t.co/BBqCpoWg35'",81,14,,,0.0,749557
77,77,7.83e+17,10/4/2016,"b""Yet another legacy of Hugo Chavez comes to light as the media finally discovers Venezuela's horrors: https://t.co/qcxHLxo8QB""",261,213,,,0.2,749557
78,78,7.82e+17,9/29/2016,"b'At 6:00 pm, I\xe2\x80\x99ll kick off 2016 Godkin Lecture at the @JFKJrForum for a discussion on economic mobility. Watch live: https://t.co/08z7piryMD'",125,28,,,0.16818181818181818,746455
79,79,7.81e+17,9/28/2016,b'Thanks to my friends at the @ManhattanInst for hosting a great event today regarding the future of accountability i\xe2\x80\xa6 https://t.co/oikWoNcUek',501,95,,,0.4,746134
80,80,7.81e+17,9/28/2016,"b'How should states design their accountability systems? In @EducationNext, I advocate they should look to Florida: https://t.co/rjWIUgIrVn'",86,40,,,0.0,746134
81,81,7.81e+17,9/28/2016,b'RT @jgm41: Statement by former President @GeorgeHWBush on the passing of former Israeli President Shimon Peres at age 93. https://t.co/QTkA\xe2\x80\xa6',0,177,,,0.0,746134
82,82,7.8e+17,9/25/2016,b'Prayers for the family of @JDFernandez16 and the Marlins organization. A great talent lost too soon. https://t.co/pnUyeMzHdG',604,162,,,0.8,740664
83,83,7.8e+17,9/24/2016,b'Museum is incredible tribute to rich history and achievements of African Americans. Thanks to all who made possible. https://t.co/eEXDgdSLZp',595,146,,,0.295,739849
84,84,7.79e+17,9/23/2016,"b'Proud to support @JohnCouriel, my future state house representative! He is a principled, conservative leader and wi\xe2\x80\xa6 https://t.co/H4DLkEgyss'",199,44,,,0.0,739032
85,85,7.79e+17,9/22/2016,b'RT @UANI: False Narrative? Lawmakers Say @WhiteHouse Did Not Disclose #Iran Wire Payments. Read via @weeklystandard https://t.co/hODvhi5mBV\xe2\x80\xa6',0,33,,,-0.4000000000000001,738212
86,86,7.79e+17,9/22/2016,"b'If you are looking for a laugh today, this is worth a watch. My Mom and @BradMeltzer make quite the pair - just lik\xe2\x80\xa6 https://t.co/kW7J8dPbre'",262,46,,,0.3,738212
87,87,7.79e+17,9/21/2016,b'Thanks to Gov @onetoughnerd and MI Leg for commitment to making sure all Michigan kids can read by end of 3rd grade. https://t.co/3gwRzZdydE',130,31,,,0.25,737533
88,88,7.79e+17,9/21/2016,b'Great ad. Great project and cause. Congratulations to @RonJohnsonWI on success of The Joseph Project: https://t.co/CxVCpvgvPY',88,55,,,0.55,737533
89,89,7.78e+17,9/20/2016,b'Great to catch up with my friend @dougducey today. cc: @JebBushJr https://t.co/IUgsTC7fo4',228,41,,,0.0,736561
90,90,7.78e+17,9/19/2016,b'Pretty cool to spend a day with @ericschmidt and the @google team at #zeitgeist16 https://t.co/g8NripYKti',172,27,,,0.35,735721
91,91,7.78e+17,9/19/2016,"b""Hey, @jimmykimmel, I'm giving you 5 stars! How about a little something,\nyou know, for the effort, you know? https://t.co/tsm5fZ1aDW""",2285,728,,,-0.1875,735721
92,92,7.78e+17,9/18/2016,b'The Washington Post editorial board gets this right: Cubans don\xe2\x80\x99t benefit from American business \xe2\x80\x94 Castro does: https://t.co/vQnG5X8rEb',374,273,,,0.14285714285714285,734777
93,93,7.77e+17,9/16/2016,b'This is a travesty. https://t.co/7nKyXSMhXF',142,81,,,0.0,733069
94,94,7.76e+17,9/15/2016,b'Admiral @billmcraven gets this right. Stand up for our National Anthem. Period. Read his memo: https://t.co/jchvOzI2m4.',245,98,,,0.2857142857142857,732271
95,95,7.76e+17,9/14/2016,"b""President Obama's failure to effectively confront ISIS &amp; broader conflict in region undermining America's allies. https://t.co/VFHTx3sGF7""",254,103,,,0.14166666666666666,731471
96,96,7.76e+17,9/13/2016,"b""RT @UANI: ICYMI: #UANI released results of a nat'l poll of likely voter attitudes on #Iran. Key finding? #Iran is bad for biz. https://t.co\xe2\x80\xa6""",0,22,,,-0.2333333333333333,730391
97,97,7.75e+17,9/12/2016,"b'Proud to join Advisory Board of @UANI, which is raising awareness of the dangers the Iranian regime poses to world. https://t.co/jfEMY54vtH'",172,60,,,0.0,729653
98,98,7.75e+17,9/12/2016,b'God bless America. https://t.co/N4ibK5qcNJ',351,107,,,0.0,729653
99,99,7.75e+17,9/11/2016,"b'On 15th anniv, we honor the victims and first responders of 9/11, and the Americans who continue to defend our freedom and security today.'",1141,249,,,0.25,728841
100,100,7.75e+17,9/11/2016,"b'Congratulations, @GeorgePBush, honored by University of Texas as an outstanding Young Alum at today\xe2\x80\x99s game #HookEm https://t.co/qzyBk71CTb'",1146,151,,,0.06666666666666665,728841
101,101,7.74e+17,9/10/2016,b'Honor to help! You all are doing incredible work! https://t.co/JyPDWJq8Xu',87,17,,,0.9,728066
102,102,7.74e+17,9/10/2016,"b""RT @ExcelinEd: .@JebBush at @ALOpportunitySF event: If we don't empower parents to have choices, the despair will cascade out during their\xe2\x80\xa6""",0,15,,,0.0,728066
103,103,7.74e+17,9/10/2016,"b""RT @ExcelinEd: .@JebBush: Schools get better when there's the pressure that a student can choose another school. @ALOpportunitySF https://t\xe2\x80\xa6""",0,36,,,0.5,728066
104,104,7.74e+17,9/10/2016,"b""God bless you, @JaneMHorton. We will always honor SPC Chris Horton's ultimate sacrifice. https://t.co/MQm5lsqhjx""",194,52,,,0.0,728066
105,105,7.74e+17,9/9/2016,b'Great to be in Birmingham today to raise awareness for the Alabama Opportunity Scholarship Fund! #edchoice https://t.co/0Uu2877jPV',632,120,,,0.0,727419
106,106,7.74e+17,9/8/2016,b'Important piece from @JoeLieberman. https://t.co/3QmJhB6auY',82,37,,,0.0,726683
107,107,7.74e+17,9/7/2016,b'Rest in peace AF Pilot Elaine Harmon. Credit to @RepMcSally for securing her rightful place at @ArlingtonNatl. https://t.co/wtaYOkeBIo #WASP',256,79,,,0.0,725803
108,108,7.73e+17,9/6/2016,b'This situation is heartbreaking. No parent should have to go through this to get the best education for her children https://t.co/Pcii8u34xE',243,120,,,1.0,725039
109,109,7.73e+17,9/4/2016,"b""Back where he belongs. @SteveSpurrierUF is a good man, says this Canes' fan. https://t.co/Jo3rVVOPMf""",168,34,,,0.7,723537
110,110,7.72e+17,9/4/2016,b'God bless Saint Teresa and God bless the Sisters of the Poor. https://t.co/rxKXqmdVPH',616,134,,,-0.4,723537
111,111,7.72e+17,9/3/2016,b'Great to join @RitaCosby and @77WABCradio to talk #edreform and @excelined! #BacktotheBooks https://t.co/P5BJ5JIfxk',57,22,,,0.0,722797
112,112,7.72e+17,9/2/2016,b'Stunning and disturbing concessions provided - in secret - to Iran by the Obama Administration. https://t.co/XPLUiBXOWE',142,107,,,-0.45,721950
113,113,7.72e+17,9/2/2016,b'Praying for my fellow Floridians who are impacted by #Hermine. Be safe and heed guidance of emergency mngt officials https://t.co/ZgkMhtUqT5',539,128,,,0.5,721950
114,114,7.71e+17,9/1/2016,b'Charlie Baker is right. Dems should put students before unions when it comes to #CharterSchools @MassGovernor https://t.co/rR7mlXkyKK',134,52,,,0.2857142857142857,720665
115,115,7.71e+17,8/31/2016,b'A nice respite from politics. #FSU WR Travis Rudolph is a solid young man.  https://t.co/1f06qFOvXS',721,252,,,0.2333333333333333,720478
116,116,7.71e+17,8/30/2016,b'Kayla Mueller\xe2\x80\x99s tragic death is a reminder Of President Obama\xe2\x80\x99s failed policies: https://t.co/r8imp7IMtN',240,113,,,-0.625,719831
117,117,7.7e+17,8/27/2016,b'cc: @iamjohnoliver @LastWeekTonight https://t.co/QdXObxE9FA',131,43,,,0.0,717907
118,118,7.7e+17,8/27/2016,b'Good charter schools are closing the achievement gap. Caving to unions on this issue is a disservice to students. https://t.co/SBschcfsqZ',190,113,,,0.0,717907
119,119,7.69e+17,8/26/2016,"b'Celebrating 100 years of America\xe2\x80\x99s National Parks. FL is blessed w/ great ones, including the River of Grass #NPS100 https://t.co/3qI77DY1LW'",545,105,,,0.8,717355
120,120,7.69e+17,8/26/2016,b'.@HIllaryClinton\xe2\x80\x99s use of BleachBit clear sign she deliberately misled authorities and public regarding her emails  https://t.co/z2jcLKU9Zv',433,305,,,0.05000000000000001,717355
121,121,7.69e+17,8/25/2016,"b'Congrats to @Gov_Martinez, @HannaSkandera - 7,300 more NM students are on grade level in math; 5,000 more in English https://t.co/Lt3dlJGevD'",109,31,,,0.3333333333333333,716353
122,122,7.68e+17,8/24/2016,b'Disturbing look at state of play in the Middle East https://t.co/OVdb2JY45r',88,53,,,0.0,714894
123,123,7.68e+17,8/23/2016,"b""Andy's piece shows the need for a 21st century education system. #edreform https://t.co/ClCeNWFSLp""",65,19,,,0.0,713323
124,124,7.68e+17,8/22/2016,"b'Disappointing win for the unions in the #Vergara case, but fight for great teachers for every student continues. https://t.co/6trsJeuP8z'",67,22,,,0.8,711789
125,125,7.68e+17,8/21/2016,"b'Congratulations, @TeamUSA, on an exceptional Olympic games. You made us proud! https://t.co/id8Ws444fZ'",532,121,,,0.7333333333333334,710506
126,126,7.67e+17,8/21/2016,"b'This is great. Thank you for your service, SSgt Balcazar. https://t.co/0WLrgyXE26'",138,45,,,0.8,710506
127,127,7.67e+17,8/20/2016,"b""Krauthammer nails it again. President Obama's foreign policy has made us less safe. https://t.co/x8eHBk9QlM""",292,157,,,0.06944444444444446,709201
128,128,7.67e+17,8/20/2016,b'I hope folks check out @BenHurMovie this weekend. Congratulations @RealRomaDowney on a great project! #BenHur https://t.co/PFDwNyeGEh',437,107,,,0.8,709201
129,129,7.67e+17,8/19/2016,b'NATO Is America\xe2\x80\x99s Greatest Strategic Advantage: https://t.co/q5aVIeia9v',151,80,,,1.0,708020
130,130,7.66e+17,8/18/2016,b'RT @RosLehtinen: C @JebBush: pol\xc3\xadtica d #Obama hacia #Castro ha resultado en m\xc3\xa1s abusos y represi\xc3\xb3n para los #cubanos @martinoticias https:\xe2\x80\xa6',0,33,,,0.0,706481
131,131,7.66e+17,8/18/2016,b'Good guides on how to help #LAflood victims. Prayers for the families and first responders https://t.co/9FiGls5NRI  https://t.co/LgSGAhJpIH',115,57,,,0.25,706481
132,132,7.66e+17,8/18/2016,"b'One year after U.S. reopens embassy in Havana, Cong @RosLehtinen and I assess President Obama\xe2\x80\x99s failed Cuba policy https://t.co/kqX0y2awS3'",144,88,,,-0.5,706481
133,133,7.66e+17,8/17/2016,"b'New details surrounding $400 million sent to Iran confirm secret payoff amounted to ransom, a terrible precedent. https://t.co/rlBAMyrk6u'",294,268,,,-0.7,705013
134,134,7.66e+17,8/17/2016,b'RT @Voices4Choices: Court rules in favor of Step Up scholarship program https://t.co/QwJO5Z5BWd #dropthesuit',0,13,,,0.0,705013
135,135,7.66e+17,8/17/2016,"b'A nice, personal story by @decunningham2 on the resilience of the American economy and the truth about trade. https://t.co/BSfwsd4dwm'",185,82,,,0.2,705013
136,136,7.66e+17,8/16/2016,b'Great to be w/ @BillColeWV today! Bill has a plan to get West Virginia moving again. Proud to support him for #wvgov https://t.co/MA37uxqCz9',147,50,,,0.8,703273
137,137,7.65e+17,8/14/2016,"b""A thoughtful, provocative piece by @Peggynoonannyc. It's an unfortunate reality, but I think she gets this right. https://t.co/VAVAcygOmi""",251,141,,,0.061904761904761914,698392
138,138,7.64e+17,8/13/2016,"b'This is conservatism at its best. Bottom up, result-oriented and compassionate. Kudos to Pastor Smith, @RonJohnsonWI https://t.co/ONh5mufTp5'",204,82,,,1.0,695913
139,139,7.64e+17,8/12/2016,b'These findings on CENTCOM are very disturbing. https://t.co/7fD2nJY3I0',121,83,,,-0.65,693271
140,140,7.64e+17,8/12/2016,b'Michael Phelps makes history again! America! https://t.co/LprU0uyfny',549,101,,,0.0,693271
141,141,7.63e+17,8/10/2016,"b'Big win for my friend @PRyan and for America! Wisconsin Republicans rewarded strong, principled leadership today. There is a #BetterWay.'",1253,356,,,0.6166666666666667,689128
142,142,7.63e+17,8/9/2016,b'An incredible win for @TeamUSA! All credit goes to these exceptional athletes. https://t.co/C6NZ18p8c5',311,53,,,0.7888888888888889,688433
143,143,7.63e+17,8/8/2016,b'Mr. 3000! #LetsGoFish https://t.co/XWdkbCcesY',117,36,,,0.0,687874
144,144,7.63e+17,8/8/2016,"b'Proud to endorse @VoteLyndaBell for the Florida House. She\xe2\x80\x99s a strong, principled conservative who will continue to serve Florida well.'",148,26,,,0.4333333333333333,687874
145,145,7.62e+17,8/7/2016,"b'Honoring the courage, sacrifice, commitment and heart of all Purple Heart Medal recipients today. We are a grateful nation.'",983,216,,,0.0,687214
146,146,7.62e+17,8/6/2016,b'US goes into #Rio w/ 976 gold medals-more than next 3 countries combined. What an exceptional nation. Congrats to @TeamUSA\xe2\x80\x99s Ginny Thrasher!',949,225,,,0.3333333333333333,686543
147,147,7.61e+17,8/4/2016,b'Good video from my friend @PhilipKHoward and his #TakeCharge effort on bringing common sense back to government. https://t.co/5lxyxqHypn',126,50,,,-0.15,685154
148,148,7.61e+17,8/4/2016,b'Disturbing visual showing the abject failure of the Obama-Clinton-Kerry foreign policy to combat terrorism. https://t.co/1NmvnoOCWd',311,176,,,-0.14722222222222225,685154
149,149,7.61e+17,8/3/2016,"b'If the reports are accurate, this is outrageous. https://t.co/kIgXoyJIp1'",126,88,,,-0.29999999999999993,684487
150,150,7.61e+17,8/3/2016,b'Compelling stats and case for immigration reform from @NewAmericanEcon #reasonforreform  https://t.co/zx8XQDm27s',435,211,,,0.0,684487
151,151,7.6e+17,8/1/2016,"b""Thoughtful piece by @hiattf on the dangers brought on by President Obama's foreign policy and the challenges we face https://t.co/iVko917rlK""",188,78,,,-0.125,682559
152,152,7.6e+17,7/31/2016,b'This is so incredibly disrespectful of a family that endured the ultimate sacrifice for our country. https://t.co/TQcMuwXTKV',14806,7876,,,0.45,680724
153,153,7.58e+17,7/27/2016,b'Noteworthy https://t.co/sl3XoSJ62A',173,63,,,0.0,675347
154,154,7.58e+17,7/27/2016,b'Join @ColumbaBush and @ExcelinEd in supporting Florida\xe2\x80\x99s young aspiring artists: https://t.co/zIaAhetnHu',89,29,,,0.175,675347
155,155,7.58e+17,7/26/2016,"b'Pres Hollande rightly called this barbaric act of terror a ""cowardly assassination.\xe2\x80\x9d Sad day for France &amp; Catholics\nhttps://t.co/qrol7U19hA'",364,145,,,-0.10714285714285716,674061
156,156,7.57e+17,7/24/2016,b'Look no further than John Kerry and the Obama State Department to understand how out of whack our priorities are. https://t.co/TwfblQl4QC',488,241,,,0.0,671566
